Point ID,Points_0,Points_1,Points_2,Points_Magnitude
929,734729,9.55142e+06,2740,9.57964e+06
930,734729,9.55142e+06,2740,9.57964e+06
931,734748,9.55147e+06,2740,9.57969e+06
932,734770,9.55143e+06,2740,9.57965e+06
933,734729,9.55142e+06,2740,9.57964e+06
934,734729,9.55142e+06,2740,9.57964e+06
946,734742,9.55141e+06,2740,9.57963e+06
955,734742,9.55141e+06,2740,9.57963e+06
958,734742,9.55141e+06,2740,9.57963e+06
959,734742,9.55141e+06,2740,9.57963e+06
960,734742,9.55141e+06,2740,9.57963e+06
963,734742,9.55141e+06,2740,9.57963e+06
964,734742,9.55141e+06,2740,9.57963e+06
965,734742,9.55141e+06,2740,9.57963e+06
966,734754,9.5514e+06,2740,9.57962e+06
968,734742,9.55141e+06,2740,9.57963e+06
969,734742,9.55141e+06,2740,9.57963e+06
970,734742,9.55141e+06,2740,9.57963e+06
971,734770,9.55143e+06,2740,9.57965e+06
972,734754,9.5514e+06,2740,9.57962e+06
973,734742,9.55141e+06,2740,9.57963e+06
974,734742,9.55141e+06,2740,9.57963e+06
1000,734748,9.55147e+06,2740,9.57969e+06
1003,734748,9.55147e+06,2740,9.57969e+06
1004,734748,9.55147e+06,2740,9.57969e+06
1005,734748,9.55147e+06,2740,9.57969e+06
1007,734798,9.55147e+06,2740,9.57969e+06
1008,734748,9.55147e+06,2740,9.57969e+06
1009,734748,9.55147e+06,2740,9.57969e+06
1010,734748,9.55147e+06,2740,9.57969e+06
1011,734798,9.55147e+06,2740,9.57969e+06
1012,734770,9.55143e+06,2740,9.57965e+06
1013,734748,9.55147e+06,2740,9.57969e+06
1014,734748,9.55147e+06,2740,9.57969e+06
1017,734798,9.55147e+06,2740,9.57969e+06
1021,734754,9.5514e+06,2740,9.57962e+06
1030,734754,9.5514e+06,2740,9.57962e+06
1033,734754,9.5514e+06,2740,9.57962e+06
1034,734754,9.5514e+06,2740,9.57962e+06
1035,734754,9.5514e+06,2740,9.57962e+06
1036,734770,9.55143e+06,2740,9.57965e+06
1038,734754,9.5514e+06,2740,9.57962e+06
1039,734754,9.5514e+06,2740,9.57962e+06
1041,734770,9.55143e+06,2740,9.57965e+06
1045,734770,9.55143e+06,2740,9.57965e+06
1048,734770,9.55143e+06,2740,9.57965e+06
1049,734770,9.55143e+06,2740,9.57965e+06
1050,734770,9.55143e+06,2740,9.57965e+06
1051,734798,9.55147e+06,2740,9.57969e+06
1053,734770,9.55143e+06,2740,9.57965e+06
1054,734770,9.55143e+06,2740,9.57965e+06
1067,734798,9.55147e+06,2740,9.57969e+06
1071,734798,9.55147e+06,2740,9.57969e+06
36,734587,9.5514e+06,2940,9.5796e+06
37,734588,9.5514e+06,2940,9.5796e+06
41,734593,9.55137e+06,2940,9.57958e+06
42,734587,9.5514e+06,2940,9.5796e+06
46,734588,9.5514e+06,2940,9.5796e+06
52,734593,9.55137e+06,2940,9.57958e+06
65,734587,9.5514e+06,2940,9.5796e+06
66,734593,9.55137e+06,2940,9.57958e+06
67,734588,9.5514e+06,2940,9.5796e+06
68,734587,9.5514e+06,2940,9.5796e+06
69,734587,9.5514e+06,2940,9.5796e+06
70,734588,9.5514e+06,2940,9.5796e+06
71,734593,9.55137e+06,2940,9.57958e+06
72,734638,9.55139e+06,2940,9.5796e+06
73,734588,9.5514e+06,2940,9.5796e+06
74,734588,9.5514e+06,2940,9.5796e+06
75,734588,9.5514e+06,2940,9.5796e+06
76,734594,9.55142e+06,2940,9.57963e+06
78,734588,9.5514e+06,2940,9.5796e+06
79,734588,9.5514e+06,2940,9.5796e+06
80,734588,9.5514e+06,2940,9.5796e+06
81,734638,9.55139e+06,2940,9.5796e+06
82,734594,9.55142e+06,2940,9.57963e+06
83,734588,9.5514e+06,2940,9.5796e+06
84,734588,9.5514e+06,2940,9.5796e+06
86,734588,9.55125e+06,2940,9.57946e+06
87,734588,9.55126e+06,2940,9.57946e+06
91,734589,9.55125e+06,2940,9.57946e+06
92,734588,9.55125e+06,2940,9.57946e+06
96,734588,9.55126e+06,2940,9.57946e+06
102,734589,9.55125e+06,2940,9.57946e+06
110,734588,9.55125e+06,2940,9.57946e+06
111,734589,9.55125e+06,2940,9.57946e+06
112,734588,9.55126e+06,2940,9.57946e+06
113,734588,9.55125e+06,2940,9.57946e+06
114,734588,9.55125e+06,2940,9.57946e+06
115,734588,9.55126e+06,2940,9.57946e+06
116,734589,9.55125e+06,2940,9.57946e+06
117,734601,9.55128e+06,2940,9.57948e+06
118,734588,9.55126e+06,2940,9.57946e+06
119,734588,9.55126e+06,2940,9.57946e+06
120,734588,9.55126e+06,2940,9.57946e+06
121,734601,9.55128e+06,2940,9.57948e+06
123,734588,9.55126e+06,2940,9.57946e+06
124,734588,9.55126e+06,2940,9.57946e+06
125,734589,9.55125e+06,2940,9.57946e+06
126,734602,9.55124e+06,2940,9.57945e+06
127,734601,9.55128e+06,2940,9.57948e+06
128,734589,9.55125e+06,2940,9.57946e+06
129,734589,9.55125e+06,2940,9.57946e+06
130,734589,9.55125e+06,2940,9.57946e+06
132,734602,9.55124e+06,2940,9.57945e+06
133,734589,9.55125e+06,2940,9.57946e+06
134,734589,9.55125e+06,2940,9.57946e+06
135,734593,9.55137e+06,2940,9.57958e+06
137,734593,9.55137e+06,2940,9.57958e+06
138,734593,9.55137e+06,2940,9.57958e+06
139,734593,9.55137e+06,2940,9.57958e+06
140,734593,9.55137e+06,2940,9.57958e+06
141,734593,9.55137e+06,2940,9.57958e+06
142,734638,9.55139e+06,2940,9.5796e+06
143,734593,9.55137e+06,2940,9.57958e+06
144,734593,9.55137e+06,2940,9.57958e+06
146,734602,9.55135e+06,2940,9.57956e+06
147,734593,9.55137e+06,2940,9.57958e+06
152,734602,9.55135e+06,2940,9.57956e+06
160,734593,9.55137e+06,2940,9.57958e+06
161,734602,9.55135e+06,2940,9.57956e+06
162,734638,9.55139e+06,2940,9.5796e+06
163,734593,9.55137e+06,2940,9.57958e+06
164,734593,9.55137e+06,2940,9.57958e+06
165,734593,9.55137e+06,2940,9.57958e+06
166,734638,9.55139e+06,2940,9.5796e+06
167,734638,9.55139e+06,2940,9.5796e+06
168,734593,9.55137e+06,2940,9.57958e+06
169,734593,9.55137e+06,2940,9.57958e+06
171,734594,9.55142e+06,2940,9.57963e+06
172,734595,9.55142e+06,2940,9.57963e+06
176,734595,9.55142e+06,2940,9.57963e+06
190,734594,9.55142e+06,2940,9.57963e+06
191,734638,9.55139e+06,2940,9.5796e+06
192,734595,9.55142e+06,2940,9.57963e+06
193,734594,9.55142e+06,2940,9.57963e+06
194,734594,9.55142e+06,2940,9.57963e+06
195,734595,9.55142e+06,2940,9.57963e+06
196,734610,9.55144e+06,2940,9.57965e+06
198,734595,9.55142e+06,2940,9.57963e+06
199,734595,9.55142e+06,2940,9.57963e+06
200,734595,9.55142e+06,2940,9.57963e+06
201,734644,9.5514e+06,2940,9.57961e+06
202,734610,9.55144e+06,2940,9.57965e+06
203,734595,9.55142e+06,2940,9.57963e+06
204,734595,9.55142e+06,2940,9.57963e+06
205,734595,9.55142e+06,2940,9.57963e+06
206,734638,9.55139e+06,2940,9.5796e+06
207,734644,9.5514e+06,2940,9.57961e+06
208,734595,9.55142e+06,2940,9.57963e+06
209,734595,9.55142e+06,2940,9.57963e+06
211,734600,9.55131e+06,2940,9.57952e+06
212,734600,9.55131e+06,2940,9.57952e+06
216,734601,9.5513e+06,2940,9.57951e+06
